#Parameters = {realphi=0; phi=360; theta=3; blendraduis=2.8456603219661; L=6; Pin=1; a=20; b=10; blendFmax=0.02; blendradius=2.85; d=5; s=4; ta=16.03; tb=10.61; totaltime=10; trh=1.69; wr=11.49; wt=0.91}
#"Frequency / GHz"	"S1,1 (1) [Magnitude]"
#----------------------------------------
6.3424000000000	-26.302443003176
6.3432000000000	-26.312904585373
6.3440000000000	-26.323459660124
6.3448000000000	-26.334108346864
6.3456000000000	-26.344850759757
6.3464000000000	-26.355687007655
6.3472000000000	-26.366617194051
6.3480000000000	-26.377641417034
6.3488000000000	-26.388759769249
6.3496000000000	-26.399972337848
6.3504000000000	-26.411279204451
6.3512000000000	-26.422680445104
6.3520000000000	-26.434176130236
6.3528000000000	-26.445766324620
6.3536000000000	-26.457451087329
6.3544000000000	-26.469230471702
6.3552000000000	-26.481104525299
6.3560000000000	-26.493073289867
6.3568000000000	-26.505136801302
6.3576000000000	-26.517295089608
6.3584000000000	-26.529548178866
6.3592000000000	-26.541896087194
6.3600000000000	-26.554338826716
6.3608000000000	-26.566876403523
6.3616000000000	-26.579508817643
6.3624000000000	-26.592236063008
6.3632000000000	-26.605058127419
6.3640000000000	-26.617974992517
6.3648000000000	-26.630986633752
6.3656000000000	-26.644093020353
6.3664000000000	-26.657294115296
6.3672000000000	-26.670589875280
6.3680000000000	-26.683980250697
6.3688000000000	-26.697465185602
6.3696000000000	-26.711044617694
6.3704000000000	-26.724718478281
6.3712000000000	-26.738486692264
6.3720000000000	-26.752349178107
6.3728000000000	-26.766305847817
6.3736000000000	-26.780356606920
6.3744000000000	-26.794501354438
6.3752000000000	-26.808739982872
6.3760000000000	-26.823072378178
6.3768000000000	-26.837498419748
6.3776000000000	-26.852017980393
6.3784000000000	-26.866630926324
6.3792000000000	-26.881337117135
6.3800000000000	-26.896136405787
6.3808000000000	-26.911028638591
6.3816000000000	-26.926013655194
6.3824000000000	-26.941091288567
6.3832000000000	-26.956261364986
6.3840000000000	-26.971523704026
6.3848000000000	-26.986878118544
6.3856000000000	-27.002324414672
6.3864000000000	-27.017862391803
6.3872000000000	-27.033491842584
6.3880000000000	-27.049212552905
6.3888000000000	-27.065024301894
6.3896000000000	-27.080926861905
6.3904000000000	-27.096919998517
6.3912000000000	-27.113003470523
6.3920000000000	-27.129177029926
6.3928000000000	-27.145440421939
6.3936000000000	-27.161793384973
6.3944000000000	-27.178235650642
6.3952000000000	-27.194766943754
6.3960000000000	-27.211386982314
6.3968000000000	-27.228095477522
6.3976000000000	-27.244892133769
6.3984000000000	-27.261776648643
6.3992000000000	-27.278748712925
6.4000000000000	-27.295808010595
6.4008000000000	-27.312954218829
6.4016000000000	-27.330187008007
6.4024000000000	-27.347506041713
6.4032000000000	-27.364910976743
6.4040000000000	-27.382401463103
6.4048000000000	-27.399977144023
6.4056000000000	-27.417637655956
6.4064000000000	-27.435382628588
6.4072000000000	-27.453211684844
6.4080000000000	-27.471124440896
6.4088000000000	-27.489120506171
6.4096000000000	-27.507199483360
6.4104000000000	-27.525360968428
6.4112000000000	-27.543604550621
6.4120000000000	-27.561929812483
6.4128000000000	-27.580336329858
6.4136000000000	-27.598823671907
6.4144000000000	-27.617391401121
6.4152000000000	-27.636039073329
6.4160000000000	-27.654766237713
6.4168000000000	-27.673572436824
6.4176000000000	-27.692457206589
6.4184000000000	-27.711420076334
6.4192000000000	-27.730460568790
6.4200000000000	-27.749578200115
6.4208000000000	-27.768772479906
6.4216000000000	-27.788042911214
6.4224000000000	-27.807388990565
6.4232000000000	-27.826810207971
6.4240000000000	-27.846306046951
6.4248000000000	-27.865875984547
6.4256000000000	-27.885519491343
6.4264000000000	-27.905236031480
6.4272000000000	-27.925025062680
6.4280000000000	-27.944886036258
6.4288000000000	-27.964818397147
6.4296000000000	-27.984821583917
6.4304000000000	-28.004895028790
6.4312000000000	-28.025038157665
6.4320000000000	-28.045250390136
6.4328000000000	-28.065531139516
6.4336000000000	-28.085879812852
6.4344000000000	-28.106295810953
6.4352000000000	-28.126778528406
6.4360000000000	-28.147327353603
6.4368000000000	-28.167941668758
6.4376000000000	-28.188620849932
6.4384000000000	-28.209364267056
6.4392000000000	-28.230171283954
6.4400000000000	-28.251041258364
6.4408000000000	-28.271973541962
6.4416000000000	-28.292967480386
6.4424000000000	-28.314022413263
6.4432000000000	-28.335137674225
6.4440000000000	-28.356312590941
6.4448000000000	-28.377546485137
6.4456000000000	-28.398838672624
6.4464000000000	-28.420188463317
6.4472000000000	-28.441595161268
6.4480000000000	-28.463058064684
6.4488000000000	-28.484576465956
6.4496000000000	-28.506149651686
6.4504000000000	-28.527776902709
6.4512000000000	-28.549457494120
6.4520000000000	-28.571190695304
6.4528000000000	-28.592975769957
6.4536000000000	-28.614811976117
6.4544000000000	-28.636698566189
6.4552000000000	-28.658634786971
6.4560000000000	-28.680619879683
6.4568000000000	-28.702653079995
6.4576000000000	-28.724733618051
6.4584000000000	-28.746860718502
6.4592000000000	-28.769033600531
6.4600000000000	-28.791251477880
6.4608000000000	-28.813513558885
6.4616000000000	-28.835819046495
6.4624000000000	-28.858167138310
6.4632000000000	-28.880557026607
6.4640000000000	-28.902987898367
6.4648000000000	-28.925458935309
6.4656000000000	-28.947969313918
6.4664000000000	-28.970518205475
6.4672000000000	-28.993104776089
6.4680000000000	-29.015728186728
6.4688000000000	-29.038387593248
6.4696000000000	-29.061082146429
6.4704000000000	-29.083810992000
6.4712000000000	-29.106573270679
6.4720000000000	-29.129368118201
6.4728000000000	-29.152194665352
6.4736000000000	-29.175052038001
6.4744000000000	-29.197939357136
6.4752000000000	-29.220855738898
6.4760000000000	-29.243800294613
6.4768000000000	-29.266772130831
6.4776000000000	-29.289770349356
6.4784000000000	-29.312794047286
6.4792000000000	-29.335842317048
6.4800000000000	-29.358914246437
6.4808000000000	-29.382008918647
6.4816000000000	-29.405125412316
6.4824000000000	-29.428262801560
6.4832000000000	-29.451420156013
6.4840000000000	-29.474596540868
6.4848000000000	-29.497791016912
6.4856000000000	-29.521002640574
6.4864000000000	-29.544230463960
6.4872000000000	-29.567473534897
6.4880000000000	-29.590730896977
6.4888000000000	-29.614001589597
6.4896000000000	-29.637284648006
6.4904000000000	-29.660579103347
6.4912000000000	-29.683883982703
6.4920000000000	-29.707198309146
6.4928000000000	-29.730521101778
6.4936000000000	-29.753851375784
6.4944000000000	-29.777188142477
6.4952000000000	-29.800530409349
6.4960000000000	-29.823877180119
6.4968000000000	-29.847227454789
6.4976000000000	-29.870580229687
6.4984000000000	-29.893934497529
6.4992000000000	-29.917289247468
6.5000000000000	-29.940643465147
6.5008000000000	-29.963996132760
6.5016000000000	-29.987346229102
6.5024000000000	-30.010692729632
6.5032000000000	-30.034034606530
6.5040000000000	-30.057370828755
6.5048000000000	-30.080700362108
6.5056000000000	-30.104022169293
6.5064000000000	-30.127335209980
6.5072000000000	-30.150638440868
6.5080000000000	-30.173930815754
6.5088000000000	-30.197211285593
6.5096000000000	-30.220478798575
6.5104000000000	-30.243732300183
6.5112000000000	-30.266970733272
6.5120000000000	-30.290193038138
6.5128000000000	-30.313398152587
6.5136000000000	-30.336585012014
6.5144000000000	-30.359752549474
6.5152000000000	-30.382899695765
6.5160000000000	-30.406025379497
6.5168000000000	-30.429128527180
6.5176000000000	-30.452208063299
6.5184000000000	-30.475262910400
6.5192000000000	-30.498291989169
6.5200000000000	-30.521294218524
6.5208000000000	-30.544268515693
6.5216000000000	-30.567213796311
6.5224000000000	-30.590128974500
6.5232000000000	-30.613012962968
6.5240000000000	-30.635864673098
6.5248000000000	-30.658683015041
6.5256000000000	-30.681466897814
6.5264000000000	-30.704215229393
6.5272000000000	-30.726926916817
6.5280000000000	-30.749600866284
6.5288000000000	-30.772235983254
6.5296000000000	-30.794831172552
6.5304000000000	-30.817385338475
6.5312000000000	-30.839897384893
6.5320000000000	-30.862366215363
6.5328000000000	-30.884790733234
6.5336000000000	-30.907169841761
6.5344000000000	-30.929502444218
6.5352000000000	-30.951787444008
6.5360000000000	-30.974023744785
6.5368000000000	-30.996210250566
6.5376000000000	-31.018345865854
6.5384000000000	-31.040429495755
6.5392000000000	-31.062460046105
6.5400000000000	-31.084436423588
6.5408000000000	-31.106357535867
6.5416000000000	-31.128222291705
6.5424000000000	-31.150029601099
6.5432000000000	-31.171778375405
6.5440000000000	-31.193467527474
6.5448000000000	-31.215095971779
6.5456000000000	-31.236662624555
6.5464000000000	-31.258166403932
6.5472000000000	-31.279606230073
6.5480000000000	-31.300981025310
6.5488000000000	-31.322289714288
6.5496000000000	-31.343531224105
6.5504000000000	-31.364704484452
6.5512000000000	-31.385808427760
6.5520000000000	-31.406841989345
6.5528000000000	-31.427804107553
6.5536000000000	-31.448693723907
6.5544000000000	-31.469509783261
6.5552000000000	-31.490251233943
6.5560000000000	-31.510917027910
6.5568000000000	-31.531506120902
6.5576000000000	-31.552017472591
6.5584000000000	-31.572450046738
6.5592000000000	-31.592802811346
6.5600000000000	-31.613074738821
6.5608000000000	-31.633264806121
6.5616000000000	-31.653371994923
6.5624000000000	-31.673395291774
6.5632000000000	-31.693333688253
6.5640000000000	-31.713186181133
6.5648000000000	-31.732951772539
6.5656000000000	-31.752629470108
6.5664000000000	-31.772218287156
6.5672000000000	-31.791717242833
6.5680000000000	-31.811125362292
6.5688000000000	-31.830441676846
6.5696000000000	-31.849665224136
6.5704000000000	-31.868795048290
6.5712000000000	-31.887830200091
6.5720000000000	-31.906769737136
6.5728000000000	-31.925612724002
6.5736000000000	-31.944358232410
6.5744000000000	-31.963005341384
6.5752000000000	-31.981553137422
6.5760000000000	-32.000000714650
6.5768000000000	-32.018347174992
6.5776000000000	-32.036591628325
6.5784000000000	-32.054733192649
6.5792000000000	-32.072770994239
6.5800000000000	-32.090704167815
6.5808000000000	-32.108531856691
6.5816000000000	-32.126253212945
6.5824000000000	-32.143867397568
6.5832000000000	-32.161373580628
6.5840000000000	-32.178770941421
6.5848000000000	-32.196058668629
6.5856000000000	-32.213235960474
6.5864000000000	-32.230302024868
6.5872000000000	-32.247256079568
6.5880000000000	-32.264097352324
6.5888000000000	-32.280825081027
6.5896000000000	-32.297438513856
6.5904000000000	-32.313936909424
6.5912000000000	-32.330319536923
6.5920000000000	-32.346585676262
6.5928000000000	-32.362734618210
6.5936000000000	-32.378765664532
6.5944000000000	-32.394678128126
6.5952000000000	-32.410471333156
6.5960000000000	-32.426144615185
6.5968000000000	-32.441697321302
6.5976000000000	-32.457128810250
6.5984000000000	-32.472438452552
6.5992000000000	-32.487625630630
6.6000000000000	-32.502689738928
6.6008000000000	-32.517630184026
6.6016000000000	-32.532446384755
6.6024000000000	-32.547137772308
6.6032000000000	-32.561703790351
6.6040000000000	-32.576143895124
6.6048000000000	-32.590457555547
6.6056000000000	-32.604644253320
6.6064000000000	-32.618703483016
6.6072000000000	-32.632634752179
6.6080000000000	-32.646437581409
6.6088000000000	-32.660111504452
6.6096000000000	-32.673656068284
6.6104000000000	-32.687070833187
6.6112000000000	-32.700355372831
6.6120000000000	-32.713509274342
6.6128000000000	-32.726532138375
6.6136000000000	-32.739423579179
6.6144000000000	-32.752183224658
6.6152000000000	-32.764810716430
6.6160000000000	-32.777305709884
6.6168000000000	-32.789667874227
6.6176000000000	-32.801896892537
6.6184000000000	-32.813992461799
6.6192000000000	-32.825954292953
6.6200000000000	-32.837782110921
6.6208000000000	-32.849475654646
6.6216000000000	-32.861034677117
6.6224000000000	-32.872458945390
6.6232000000000	-32.883748240612
6.6240000000000	-32.894902358037
6.6248000000000	-32.905921107034
6.6256000000000	-32.916804311098
6.6264000000000	-32.927551807851
6.6272000000000	-32.938163449047
6.6280000000000	-32.948639100560
6.6288000000000	-32.958978642383
6.6296000000000	-32.969181968610
6.6304000000000	-32.979248987424
6.6312000000000	-32.989179621072
6.6320000000000	-32.998973805845
6.6328000000000	-33.008631492047
6.6336000000000	-33.018152643961
6.6344000000000	-33.027537239815
6.6352000000000	-33.036785271743
6.6360000000000	-33.045896745736
6.6368000000000	-33.054871681597
6.6376000000000	-33.063710112888
6.6384000000000	-33.072412086873
6.6392000000000	-33.080977664461
6.6400000000000	-33.089406920139
6.6408000000000	-33.097699941907
6.6416000000000	-33.105856831204
6.6424000000000	-33.113877702838
6.6432000000000	-33.121762684903
6.6440000000000	-33.129511918699
6.6448000000000	-33.137125558648
6.6456000000000	-33.144603772202
6.6464000000000	-33.151946739752
6.6472000000000	-33.159154654533
6.6480000000000	-33.166227722525
6.6488000000000	-33.173166162349
6.6496000000000	-33.179970205163
6.6504000000000	-33.186640094554
6.6512000000000	-33.193176086423
6.6520000000000	-33.199578448875
6.6528000000000	-33.205847462099
6.6536000000000	-33.211983418245
6.6544000000000	-33.217986621306
6.6552000000000	-33.223857386989
6.6560000000000	-33.229596042585
6.6568000000000	-33.235202926841
6.6576000000000	-33.240678389826
6.6584000000000	-33.246022792790
6.6592000000000	-33.251236508031
6.6600000000000	-33.256319918755
6.6608000000000	-33.261273418926
6.6616000000000	-33.266097413127
6.6624000000000	-33.270792316413
6.6632000000000	-33.275358554158
6.6640000000000	-33.279796561906
6.6648000000000	-33.284106785219
6.6656000000000	-33.288289679524
6.6664000000000	-33.292345709951
6.6672000000000	-33.296275351182
6.6680000000000	-33.300079087289
6.6688000000000	-33.303757411572
6.6696000000000	-33.307310826401
6.6704000000000	-33.310739843049
6.6712000000000	-33.314044981532
6.6720000000000	-33.317226770439
6.6728000000000	-33.320285746770
6.6736000000000	-33.323222455768
6.6744000000000	-33.326037450748
6.6752000000000	-33.328731292934
6.6760000000000	-33.331304551284
6.6768000000000	-33.333757802324
6.6776000000000	-33.336091629978
6.6784000000000	-33.338306625393
6.6792000000000	-33.340403386774
6.6800000000000	-33.342382519206
6.6808000000000	-33.344244634490
6.6816000000000	-33.345990350965
6.6824000000000	-33.347620293340
6.6832000000000	-33.349135092520
6.6840000000000	-33.350535385438
6.6848000000000	-33.351821814879
6.6856000000000	-33.352995029314
6.6864000000000	-33.354055682726
6.6872000000000	-33.355004434441
6.6880000000000	-33.355841948958
6.6888000000000	-33.356568895778
6.6896000000000	-33.357185949239
6.6904000000000	-33.357693788344
6.6912000000000	-33.358093096597
6.6920000000000	-33.358384561832
6.6928000000000	-33.358568876054
6.6936000000000	-33.358646735268
6.6944000000000	-33.358618839316
6.6952000000000	-33.358485891717
6.6960000000000	-33.358248599504
6.6968000000000	-33.357907673062
6.6976000000000	-33.357463825968
6.6984000000000	-33.356917774836
6.6992000000000	-33.356270239155
6.7000000000000	-33.355521941138
6.7008000000000	-33.354673605562
6.7016000000000	-33.353725959621
6.7024000000000	-33.352679732770
6.7032000000000	-33.351535656575
6.7040000000000	-33.350294464567
6.7048000000000	-33.348956892090
6.7056000000000	-33.347523676162
6.7064000000000	-33.345995555323
6.7072000000000	-33.344373269500
6.7080000000000	-33.342657559860
6.7088000000000	-33.340849168675
6.7096000000000	-33.338948839185
6.7104000000000	-33.336957315457
6.7112000000000	-33.334875342259
6.7120000000000	-33.332703664919
6.7128000000000	-33.330443029204
6.7136000000000	-33.328094181185
6.7144000000000	-33.325657867111
6.7152000000000	-33.323134833288
6.7160000000000	-33.320525825954
6.7168000000000	-33.317831591156
6.7176000000000	-33.315052874635
6.7184000000000	-33.312190421705
6.7192000000000	-33.309244977142
6.7200000000000	-33.306217285065
6.7208000000000	-33.303108088833
6.7216000000000	-33.299918130926
6.7224000000000	-33.296648152846
6.7232000000000	-33.293298895006
6.7240000000000	-33.289871096631
6.7248000000000	-33.286365495653
6.7256000000000	-33.282782828613
6.7264000000000	-33.279123830564
6.7272000000000	-33.275389234974
6.7280000000000	-33.271579773635
6.7288000000000	-33.267696176568
6.7296000000000	-33.263739171936
6.7304000000000	-33.259709485958
6.7312000000000	-33.255607842817
6.7320000000000	-33.251434964583
6.7328000000000	-33.247191571129
6.7336000000000	-33.242878380048
6.7344000000000	-33.238496106581
6.7352000000000	-33.234045463535
6.7360000000000	-33.229527161214
6.7368000000000	-33.224941907343
6.7376000000000	-33.220290407000
6.7384000000000	-33.215573362546
6.7392000000000	-33.210791473561
6.7400000000000	-33.205945436775
6.7408000000000	-33.201035946009
6.7416000000000	-33.196063692113
6.7424000000000	-33.191029362904
6.7432000000000	-33.185933643113
6.7440000000000	-33.180777214324
6.7448000000000	-33.175560754926
6.7456000000000	-33.170284940056
6.7464000000000	-33.164950441549
6.7472000000000	-33.159557927891
6.7480000000000	-33.154108064171
6.7488000000000	-33.148601512036
6.7496000000000	-33.143038929645
6.7504000000000	-33.137420971628
6.7512000000000	-33.131748289047
6.7520000000000	-33.126021529355
6.7528000000000	-33.120241336356
6.7536000000000	-33.114408350176
6.7544000000000	-33.108523207220
6.7552000000000	-33.102586540147
6.7560000000000	-33.096598977832
6.7568000000000	-33.090561145339
6.7576000000000	-33.084473663893
6.7584000000000	-33.078337150850
6.7592000000000	-33.072152219673
6.7600000000000	-33.065919479909
6.7608000000000	-33.059639537162
6.7616000000000	-33.053312993074
6.7624000000000	-33.046940445303
6.7632000000000	-33.040522487506
6.7640000000000	-33.034059709317
6.7648000000000	-33.027552696334
6.7656000000000	-33.021002030102
6.7664000000000	-33.014408288099
6.7672000000000	-33.007772043721
6.7680000000000	-33.001093866272
6.7688000000000	-32.994374320952
6.7696000000000	-32.987613968849
6.7704000000000	-32.980813366926
6.7712000000000	-32.973973068017
6.7720000000000	-32.967093620821
6.7728000000000	-32.960175569893
6.7736000000000	-32.953219455640
6.7744000000000	-32.946225814320
6.7752000000000	-32.939195178037
6.7760000000000	-32.932128074739
6.7768000000000	-32.925025028218
6.7776000000000	-32.917886558109
6.7784000000000	-32.910713179893
6.7792000000000	-32.903505404895
6.7800000000000	-32.896263740291
6.7808000000000	-32.888988689108
6.7816000000000	-32.881680750228
6.7824000000000	-32.874340418395
6.7832000000000	-32.866968184219
6.7840000000000	-32.859564534185
6.7848000000000	-32.852129950655
6.7856000000000	-32.844664911881
6.7864000000000	-32.837169892009
6.7872000000000	-32.829645361092
6.7880000000000	-32.822091785098
6.7888000000000	-32.814509625919
6.7896000000000	-32.806899341385
6.7904000000000	-32.799261385273
6.7912000000000	-32.791596207319
6.7920000000000	-32.783904253233
6.7928000000000	-32.776185964710
6.7936000000000	-32.768441779445
6.7944000000000	-32.760672131147
6.7952000000000	-32.752877449551
6.7960000000000	-32.745058160439
6.7968000000000	-32.737214685650
6.7976000000000	-32.729347443099
6.7984000000000	-32.721456846793
6.7992000000000	-32.713543306846
6.8000000000000	-32.705607229501
6.8008000000000	-32.697649017142
6.8016000000000	-32.689669068315
6.8024000000000	-32.681667777749
6.8032000000000	-32.673645536367
6.8040000000000	-32.665602731315
6.8048000000000	-32.657539745972
6.8056000000000	-32.649456959978
6.8064000000000	-32.641354749247
6.8072000000000	-32.633233485993
6.8080000000000	-32.625093538744
6.8088000000000	-32.616935272371
6.8096000000000	-32.608759048101
6.8104000000000	-32.600565223546
6.8112000000000	-32.592354152716
6.8120000000000	-32.584126186049
6.8128000000000	-32.575881670426
6.8136000000000	-32.567620949197
6.8144000000000	-32.559344362205
6.8152000000000	-32.551052245802
6.8160000000000	-32.542744932877
6.8168000000000	-32.534422752878
6.8176000000000	-32.526086031833
6.8184000000000	-32.517735092373
6.8192000000000	-32.509370253759
6.8200000000000	-32.500991831899
6.8208000000000	-32.492600139379
6.8216000000000	-32.484195485477
6.8224000000000	-32.475778176196
6.8232000000000	-32.467348514280
6.8240000000000	-32.458906799245
6.8248000000000	-32.450453327396
6.8256000000000	-32.441988391852
6.8264000000000	-32.433512282576
6.8272000000000	-32.425025286390
6.8280000000000	-32.416527687006
6.8288000000000	-32.408019765046
6.8296000000000	-32.399501798067
6.8304000000000	-32.390974060587
6.8312000000000	-32.382436824104
6.8320000000000	-32.373890357127
6.8328000000000	-32.365334925193
6.8336000000000	-32.356770790897
6.8344000000000	-32.348198213911
6.8352000000000	-32.339617451012
6.8360000000000	-32.331028756103
6.8368000000000	-32.322432380240
6.8376000000000	-32.313828571651
6.8384000000000	-32.305217575766
6.8392000000000	-32.296599635236
6.8400000000000	-32.287974989959
6.8408000000000	-32.279343877104
6.8416000000000	-32.270706531133
6.8424000000000	-32.262063183826
6.8432000000000	-32.253414064303
6.8440000000000	-32.244759399051
6.8448000000000	-32.236099411943
6.8456000000000	-32.227434324264
6.8464000000000	-32.218764354733
6.8472000000000	-32.210089719529
6.8480000000000	-32.201410632309
6.8488000000000	-32.192727304236
6.8496000000000	-32.184039943998
6.8504000000000	-32.175348757836
6.8512000000000	-32.166653949559
6.8520000000000	-32.157955720574
6.8528000000000	-32.149254269906
6.8536000000000	-32.140549794218
6.8544000000000	-32.131842487837
6.8552000000000	-32.123132542773
6.8560000000000	-32.114420148745
6.8568000000000	-32.105705493198
6.8576000000000	-32.096988761331
6.8584000000000	-32.088270136112
6.8592000000000	-32.079549798305
6.8600000000000	-32.070827926490
6.8608000000000	-32.062104697082
6.8616000000000	-32.053380284356
6.8624000000000	-32.044654860466
6.8632000000000	-32.035928595467
6.8640000000000	-32.027201657335
6.8648000000000	-32.018474211989
6.8656000000000	-32.009746423309
6.8664000000000	-32.001018453160
6.8672000000000	-31.992290461411
6.8680000000000	-31.983562605956
6.8688000000000	-31.974835042730
6.8696000000000	-31.966107925737
6.8704000000000	-31.957381407061
6.8712000000000	-31.948655636892
6.8720000000000	-31.939930763543
6.8728000000000	-31.931206933471
6.8736000000000	-31.922484291293
6.8744000000000	-31.913762979811
6.8752000000000	-31.905043140025
6.8760000000000	-31.896324911155
6.8768000000000	-31.887608430659
6.8776000000000	-31.878893834254
6.8784000000000	-31.870181255929
6.8792000000000	-31.861470827969
6.8800000000000	-31.852762680972
6.8808000000000	-31.844056943863
6.8816000000000	-31.835353743917
6.8824000000000	-31.826653206776
6.8832000000000	-31.817955456462
6.8840000000000	-31.809260615402
6.8848000000000	-31.800568804438
6.8856000000000	-31.791880142849
6.8864000000000	-31.783194748368
6.8872000000000	-31.774512737196
6.8880000000000	-31.765834224020
6.8888000000000	-31.757159322031
6.8896000000000	-31.748488142942
6.8904000000000	-31.739820796997
6.8912000000000	-31.731157392997
6.8920000000000	-31.722498038310
6.8928000000000	-31.713842838887
6.8936000000000	-31.705191899281
6.8944000000000	-31.696545322661
6.8952000000000	-31.687903210827
6.8960000000000	-31.679265664226
6.8968000000000	-31.670632781968
6.8976000000000	-31.662004661839
6.8984000000000	-31.653381400320
6.8992000000000	-31.644763092598
6.9000000000000	-31.636149832581
6.9008000000000	-31.627541712916
6.9016000000000	-31.618938824999
6.9024000000000	-31.610341258995
6.9032000000000	-31.601749103845
6.9040000000000	-31.593162447287
6.9048000000000	-31.584581375866
6.9056000000000	-31.576005974947
6.9064000000000	-31.567436328733
6.9072000000000	-31.558872520275
6.9080000000000	-31.550314631487
6.9088000000000	-31.541762743158
6.9096000000000	-31.533216934967
6.9104000000000	-31.524677285494
6.9112000000000	-31.516143872235
6.9120000000000	-31.507616771613
6.9128000000000	-31.499096058992
6.9136000000000	-31.490581808691
6.9144000000000	-31.482074093990
6.9152000000000	-31.473572987152
6.9160000000000	-31.465078559427
6.9168000000000	-31.456590881067
6.9176000000000	-31.448110021341
6.9184000000000	-31.439636048541
6.9192000000000	-31.431169029998
6.9200000000000	-31.422709032092
6.9208000000000	-31.414256120265
6.9216000000000	-31.405810359030
6.9224000000000	-31.397371811985
6.9232000000000	-31.388940541820
6.9240000000000	-31.380516610332
6.9248000000000	-31.372100078437
6.9256000000000	-31.363691006175
6.9264000000000	-31.355289452726
6.9272000000000	-31.346895476419
6.9280000000000	-31.338509134740
6.9288000000000	-31.330130484348
6.9296000000000	-31.321759581079
6.9304000000000	-31.313396479961
6.9312000000000	-31.305041235221
6.9320000000000	-31.296693900297
6.9328000000000	-31.288354527846
6.9336000000000	-31.280023169756
6.9344000000000	-31.271699877152
6.9352000000000	-31.263384700411
6.9360000000000	-31.255077689166
6.9368000000000	-31.246778892319
6.9376000000000	-31.238488358048
6.9384000000000	-31.230206133818
6.9392000000000	-31.221932266389
6.9400000000000	-31.213666801824
6.9408000000000	-31.205409785500
6.9416000000000	-31.197161262116
6.9424000000000	-31.188921275701
6.9432000000000	-31.180689869622
6.9440000000000	-31.172467086595
6.9448000000000	-31.164252968692
6.9456000000000	-31.156047557347
6.9464000000000	-31.147850893369
6.9472000000000	-31.139663016946
6.9480000000000	-31.131483967654
6.9488000000000	-31.123313784468
6.9496000000000	-31.115152505764
6.9504000000000	-31.107000169334
6.9512000000000	-31.098856812385
6.9520000000000	-31.090722471556
6.9528000000000	-31.082597182918
6.9536000000000	-31.074480981986
6.9544000000000	-31.066373903725
6.9552000000000	-31.058275982554
6.9560000000000	-31.050187252360
6.9568000000000	-31.042107746500
6.9576000000000	-31.034037497807
6.9584000000000	-31.025976538604
6.9592000000000	-31.017924900702
6.9600000000000	-31.009882615413
6.9608000000000	-31.001849713554
6.9616000000000	-30.993826225456
6.9624000000000	-30.985812180965
6.9632000000000	-30.977807609458
6.9640000000000	-30.969812539839
6.9648000000000	-30.961827000554
6.9656000000000	-30.953851019589
6.9664000000000	-30.945884624486
6.9672000000000	-30.937927842341
6.9680000000000	-30.929980699812
6.9688000000000	-30.922043223128
6.9696000000000	-30.914115438093
6.9704000000000	-30.906197370089
6.9712000000000	-30.898289044087
6.9720000000000	-30.890390484651
6.9728000000000	-30.882501715940
6.9736000000000	-30.874622761719
6.9744000000000	-30.866753645361
6.9752000000000	-30.858894389854
6.9760000000000	-30.851045017805
6.9768000000000	-30.843205551449
6.9776000000000	-30.835376012647
6.9784000000000	-30.827556422901
6.9792000000000	-30.819746803350
6.9800000000000	-30.811947174780
6.9808000000000	-30.804157557631
6.9816000000000	-30.796377971994
6.9824000000000	-30.788608437626
6.9832000000000	-30.780848973947
6.9840000000000	-30.773099600048
6.9848000000000	-30.765360334697
6.9856000000000	-30.757631196340
6.9864000000000	-30.749912203109
6.9872000000000	-30.742203372826
6.9880000000000	-30.734504723005
6.9888000000000	-30.726816270861
6.9896000000000	-30.719138033310
6.9904000000000	-30.711470026975
6.9912000000000	-30.703812268192
6.9920000000000	-30.696164773011
6.9928000000000	-30.688527557204
6.9936000000000	-30.680900636266
6.9944000000000	-30.673284025421
6.9952000000000	-30.665677739624
6.9960000000000	-30.658081793567
6.9968000000000	-30.650496201683
6.9976000000000	-30.642920978149
6.9984000000000	-30.635356136891
6.9992000000000	-30.627801691585
7.0000000000000	-30.620257655664
7.0008000000000	-30.612724042321
7.0016000000000	-30.605200864511
7.0024000000000	-30.597688134956
7.0032000000000	-30.590185866151
7.0040000000000	-30.582694070360
7.0048000000000	-30.575212759630
7.0056000000000	-30.567741945785
7.0064000000000	-30.560281640436
7.0072000000000	-30.552831854979
7.0080000000000	-30.545392600605
7.0088000000000	-30.537963888296
7.0096000000000	-30.530545728834
7.0104000000000	-30.523138132800
7.0112000000000	-30.515741110581
7.0120000000000	-30.508354672370
7.0128000000000	-30.500978828171
7.0136000000000	-30.493613587801
7.0144000000000	-30.486258960895
7.0152000000000	-30.478914956905
7.0160000000000	-30.471581585107
7.0168000000000	-30.464258854601
7.0176000000000	-30.456946774318
7.0184000000000	-30.449645353018
7.0192000000000	-30.442354599294
7.0200000000000	-30.435074521577
7.0208000000000	-30.427805128137
7.0216000000000	-30.420546427087
7.0224000000000	-30.413298426383
7.0232000000000	-30.406061133830
7.0240000000000	-30.398834557081
7.0248000000000	-30.391618703644
7.0256000000000	-30.384413580879
7.0264000000000	-30.377219196007
7.0272000000000	-30.370035556106
7.0280000000000	-30.362862668119
7.0288000000000	-30.355700538852
7.0296000000000	-30.348549174978
7.0304000000000	-30.341408583041
7.0312000000000	-30.334278769456
7.0320000000000	-30.327159740513
7.0328000000000	-30.320051502377
